Country,Year,Party_Acronym,Party_exact,Party,Candidate,Candidate_exact,Votes,Votes_perc,GEO_code,Date_election,Indicador,Indicador_ponderado
ECUADOR,2013,PRIAN,PRIAN,Partido Renovador Institucional de Acción Nacional,Álvaro Noboa,Noboa,319956,0.037193,EC,2013-02-17T00:00:00Z,0.472244846632092,0.0175642025807874
ECUADOR,2013,UPI,UPI,Unidad Plurinacional de las Izquierdas,Alberto Acosta,Acosta,280539,0.032611,EC,2013-02-17T00:00:00Z,0.530737322641503,0.0173078748286621
ECUADOR,2013,R25,Ruptura 25,Movimiento Ruptura 25,Norman Wray,Wray,112525,0.01308,EC,2013-02-17T00:00:00Z,0.498997725441424,0.00652689024877382
ECUADOR,2013,PRE,PRE,Partido Roldosista Ecuatoriano,Nelson Zavala,Zavala,105592,0.012274,EC,2013-02-17T00:00:00Z,0.455223447989091,0.0055874126006181
ECUADOR,2009,Alianza PAiS,Alianza PAIS,Alianza Patria Altiva i Soberana,Rafael Correa,Correa,3586439,0.519931,EC,2009-04-26T00:00:00Z,0.494022129573934,0.256857419851505
ECUADOR,2009,PSP,PSP,Partido Sociedad Patriótica 21 de Enero,Lucio Gutiérrez,Gutiérrez,1947830,0.28238,EC,2009-04-26T00:00:00Z,0.540101280705062,0.152513799645495
ECUADOR,2009,PRIAN,PRIAN,Partido Renovador Institucional de Acción Nacional,Álvaro Noboa,Noboa,786718,0.114052,EC,2009-04-26T00:00:00Z,0.509279785046394,0.0580843780441113
ECUADOR,2009,RED,RED,Etica y Democracia,Martha Roldós,Roldós,298765,0.043312,EC,2009-04-26T00:00:00Z,0.465569054878761,0.0201647269049089
ECUADOR,2009,MTM,MTM,Movimiento Triunfo Mil,Carlos Sagñay de la Bastida,Sagñay,108079,0.015668,EC,2009-04-26T00:00:00Z,0.461734683614708,0.00723445902287525
ECUADOR,2009,MTF,MTF,Movimiento Tierra Fértil,Melba Yolanda Jácome,Jácome,93146,0.013504,EC,2009-04-26T00:00:00Z,0.44762550272834,0.0060447347888435
ECUADOR,2009,MIS,MITS,Movimiento Integración Social,Diego Delgado Jara,Delgado,43221,0.006266,EC,2009-04-26T00:00:00Z,0.470978163990802,0.00295114917556637
ECUADOR,2009,MJS,MIJS,Movimiento Justo y Solidario,Carlos González Albornoz,González,33714,0.004888,EC,2009-04-26T00:00:00Z,0.546234667473898,0.00266999505461241
ECUADOR,2006,PRIAN,PRIAN,Partido Renovador Institucional Acción Nacional,Alvaro Noboa,Noboa,1464251,0.268295,EC,2006-10-15T00:00:00Z,0.495372200611832,0.132905884563151
ECUADOR,2006,Alianza PAiS,Alianza PAIS,Movimiento Alianza PAIS,Rafael Correa,Correa,1246333,0.228366,EC,2006-10-15T00:00:00Z,0.483567141056906,0.110430293734601
ECUADOR,2006,PSP,PSP,Partido Sociedad Patriótica,Gilmar Gutiérrez Borbúa,Gutiérrez,950895,0.174233,EC,2006-10-15T00:00:00Z,0.461575006958222,0.080421598187352
ECUADOR,2006,ID,ID,Izqueirda Democrática,León Roldós,Roldós,809754,0.148372,EC,2006-10-15T00:00:00Z,0.506408228562461,0.0751368016882694
ECUADOR,2006,PSC,PSC,Partido Social Cristiano,Cynthia Viteri,Viteri,525728,0.096329,EC,2006-10-15T00:00:00Z,0.522055106134806,0.0502890463188598
ECUADOR,2006,MUPP-NP,Pachakutik,Movimiento de Unidad Plurinacional Pachakutik,Luis Macas,Macas,119577,0.02191,EC,2006-10-15T00:00:00Z,0.502262367381099,0.0110045684693199
ECUADOR,2006,PRE,PRE,Partido Roldosista Ecuatoriano,Fernando Rosero,Rosero,113323,0.020764,EC,2006-10-15T00:00:00Z,0.486739045303556,0.010106649536683
ECUADOR,2006,MRD,MRD,Movimiento de Reivindicación Democrática,Marco Proaño Maya,Proaño,77655,0.014229,EC,2006-10-15T00:00:00Z,0.49500288979016,0.00704339611882419
ECUADOR,2006,MPD,MDP,Movimiento Popular Democrático,Luis Villacís,Villacís,72762,0.013332,EC,2006-10-15T00:00:00Z,0.53300386340017,0.00710600750685106
ECUADOR,2006,CFP,CFP,Concentración de fuerzas populares,Jaime Damerval,Damerval,25284,0.004633,EC,2006-10-15T00:00:00Z,0.57492529000249,0.00266362886858154
ECUADOR,2006,ATR,ATR,Alianza ALBA Tercera República,Marcelo Larrea Cabrera,Larrea,23233,0.004257,EC,2006-10-15T00:00:00Z,0.501703420826091,0.00213575146245667
ECUADOR,2006,MRPP,MRPP,Movimiento Revolucionario Participación Popular,Lenin Torres,Torres,15357,0.002814,EC,2006-10-15T00:00:00Z,1,0.002814
ECUADOR,2006,INA,INA,Integración Nacional Alfarista,Carlos Sagñay de la Bastida,Sagñay,13455,0.002465,EC,2006-10-15T00:00:00Z,0.55918763086956,0.00137839751009347
EL SALVADOR,2019,GANA,GANA,Gran Alianza por la Unidad Nacional,Nayib Bukele,Bukele,1434856,0.531044222843337,SV,2019-02-03T00:00:00Z,0.545468692546587,0.289667997918773
EL SALVADOR,2019,ARENA,ARENA,Alianza Republicana Nacionalista,Carlos Calleja,Calleja,857044,0.317194383912075,SV,2019-02-03T00:00:00Z,0.398682525437336,0.126459858032606
EL SALVADOR,2019,FMLN,FMLN,Frente Farabundo Martí para la Liberación Nacional,Hugo Martínez,Martíez,389289,0.144076948813302,SV,2019-02-03T00:00:00Z,0,0
EL SALVADOR,2019,VAMOS,Vamos,Vamos,Josué Alvarado,Alvarado,20763,0.00768444443128523,SV,2019-02-03T00:00:00Z,0.460909141855771,0.00354183068846203
EL SALVADOR,2014,FMLN,FMLN,Frente Farabundo Martí para la Liberación Nacional,Salvador Sanchez Ceren,Sancez,1315768,0.489327,SV,2014-02-02T00:00:00Z,0,0
EL SALVADOR,2014,ARENA,ARENA,Alianza Republicana Nacionalista,Norman Quijano,Quijano,1047592,0.389594,SV,2014-02-02T00:00:00Z,0.48333706635341,0.18830522102889
EL SALVADOR,2014,UNIDAD,Unidad,Movimiento Unidad,Antonio Saca,Saca,307603,0.114396,SV,2014-02-02T00:00:00Z,0.43617802586774,0.049897021447166
EL SALVADOR,2014,PSP,PSP,Partido Salvadoreño Progresista,René Rodriguez Hurtado,Rodriguez,11314,0.004208,SV,2014-02-02T00:00:00Z,0.417510201193435,0.00175688292662197
EL SALVADOR,2014,FPS,FPS,Fraternidad Patriota Salvadoreña,Óscar Lemus,Lemus,6659,0.002476,SV,2014-02-02T00:00:00Z,0.550950555415439,0.00136415357520863
EL SALVADOR,2009,FMLN,FMLN,Frente Farabundo Martí para la Liberación Nacional,Mauricio Funes,Funes,1354000,0.513153,SV,2009-03-15T00:00:00Z,0.533292982939496,0.273660894074351
EL SALVADOR,2009,ARENA,ARENA,Alianza Republicana Nacionalista,Rodrigo Avila,Avila,1284588,0.486847,SV,2009-03-15T00:00:00Z,0.584606777693992,0.284614055899987
EL SALVADOR,2004,ARENA,ARENA,Alianza Republicana Nacionalista,Antonio Saca,Saca,1314436,0.577147,SV,2004-03-21T00:00:00Z,0.501890513521223,0.289664604207233
EL SALVADOR,2004,FRENTE,FMLN,Frente Farabundo Martí para la Liberación Nacional,Schafik Jorge Handal,Handal,812519,0.356763,SV,2004-03-21T00:00:00Z,0.481885303827152,0.171918846649286
EL SALVADOR,2004,CDU-PDC,PDC,Centro Democrático Unido,Héctor Silva Argüello,Silva,88737,0.038963,SV,2004-03-21T00:00:00Z,0.481985764408456,0.0187796113386467
EL SALVADOR,2004,PCN,PCN,Partido de Conciliación Nacional,José Rafael Machuca,Machuca,61781,0.027127,SV,2004-03-21T00:00:00Z,0.436771535717886,0.0118483014494191
GUATEMALA,2019,VAMOS,Vamos,Vamos,Alejandro Giammattei,Giammattei,614025,0.139590665902208,GT,2019-06-16T00:00:00Z,0.520164865554028,0.0726101599616191
GUATEMALA,2019,UNE,UNES,Unidad Nacional de la Esperanza,Sandra Torres,Torres,1122909,0.255278881246826,GT,2019-06-16T00:00:00Z,0.588841137155716,0.15031870672522
GUATEMALA,2019,PHG,PHG,Partido Humanista de Guatemala,Edmond Mulet,Mulet,493349,0.112156533418327,GT,2019-06-16T00:00:00Z,0.661379958647257,0.0741780834342328
GUATEMALA,2019,MLP,MLP,Movimiento para la Liberación de los Pueblos,Thelma Cabrera,Cabrera,456114,0.103691636313374,GT,2019-06-16T00:00:00Z,0.632243239874128,0.0655583360906175
GUATEMALA,2019,PAN,PAN,Partido Avanzada Nacional,Roberto Arzú,Arzú,267446,0.0608003993858261,GT,2019-06-16T00:00:00Z,0.42482278470381,0.0258293949781905
GUATEMALA,2019,VIVA,VIVA,Visión con Valores,Isaac Franchi,Franchi,259606,0.0590180764825676,GT,2019-06-16T00:00:00Z,0.297531831991495,0.0175597564164725
GUATEMALA,2019,WINAQ,WINAQ,Movimiento Político WINAQ,Manuel Villacorta,Cillacorta,229734,0.0522270624817846,GT,2019-06-16T00:00:00Z,0,0
GUATEMALA,2019,FCN,FCN,Frente de Convergencia Nacional,Estuardo Galdámez,Galdámez,181093,0.0411691583571166,GT,2019-06-16T00:00:00Z,0.415517909522052,0.0171065226173314
GUATEMALA,2019,CREO,CREO,"Compromiso, Renovación y Orden",Julio Héctor Estrada,Estrada,165085,0.0375299459801571,GT,2019-06-16T00:00:00Z,0.369114066233685,0.0138528309662663
GUATEMALA,2019,,Todos,Todos,Fredy Cabrera,Cabrera,137800,0.0313270530700285,GT,2019-06-16T00:00:00Z,0.501067539785837,0.0156969694105395
GUATEMALA,2019,,Victoria,Victoria,Amílcar Rivera,Rivera,111782,0.0254121962719443,GT,2019-06-16T00:00:00Z,0.515253912434068,0.0130937335526617
GUATEMALA,2019,URNG-MAIZ,URNG,Unidad Revolucionaria Nacional Guatemalteca,Pablo Ceto,Ceto,94838,0.0215601963646978,GT,2019-06-16T00:00:00Z,0.456497301430155,0.0098421714587888
GUATEMALA,2019,,Unionista,Partido Unionista,Pablo Duarte,Duarte,63069,0.0143379238757157,GT,2019-06-16T00:00:00Z,0.380115822090283,0.00545007172108558
GUATEMALA,2019,,Encuentro por Guatemala,Encuentro por Guatemala,Manfredo Marroquín,Marroquín,50416,0.0114614274860563,GT,2019-06-16T00:00:00Z,0.358150557409695,0.00410491664284185
GUATEMALA,2019,,Libre,Libre,Anibal García,García,41692,0.00947813858197117,GT,2019-06-16T00:00:00Z,0.306035908268439,0.00290065074962768
GUATEMALA,2019,CPO-CRD,Convergencia,Convergencia,Benito Morales,Morales,37736,0.00857879299456164,GT,2019-06-16T00:00:00Z,0.483867950977126,0.00415100298813547
GUATEMALA,2019,,Unidos,Unidos,Luis Velásquez,Velázquez,26972,0.00613173639626131,GT,2019-06-16T00:00:00Z,0.410757998557986,0.00251865976981345
GUATEMALA,2019,PPT,PPT,Partido Productividad y Trabajo,José Luis Chea Urrela,Chea,23899,0.00543312947257337,GT,2019-06-16T00:00:00Z,0.453508220482029,0.00246396887875521
GUATEMALA,2019,,Avanza,Avanza,Danilo Roca,Roca,21189,0.00481704591800314,GT,2019-06-16T00:00:00Z,0.489069507290635,0.00235587027371416
GUATEMALA,2015,FCN-Nación,FCN Nacion,Frente de Convergencia Nacional,Jimmy Morales,Morales,1167030,0.238461,GT,2015-09-06T00:00:00Z,0.680177709364218,0.162195856752701
GUATEMALA,2015,UNE,UNE,Unidad Nacional de la Esperanza,Sandra Torres Casanova,Torres,967242,0.197638,GT,2015-09-06T00:00:00Z,0.465346372735177,0.091970126414635
GUATEMALA,2015,LIDER,LIDER,Libertad Democratica Renovada,Manuel Baldizón,Baldizón,961284,0.196421,GT,2015-09-06T00:00:00Z,0.327596751949159,0.0643468816146058
GUATEMALA,2015,Fuerza,Fuerza,FUERZA,Alejandro Giammattei,Giammattei,315774,0.064523,GT,2015-09-06T00:00:00Z,0.587137943689491,0.037883901540677
GUATEMALA,2015,Viva,VIVA,Vision con Valores,Zury Ríos,Ríos,288421,0.058933,GT,2015-09-06T00:00:00Z,0.363132935443836,0.0214005132845116
GUATEMALA,2015,Todos,Todos,Partido Todos,Lizardo Sosa,Sosa,260801,0.05329,GT,2015-09-06T00:00:00Z,0.346972752772723,0.0184901779952584
GUATEMALA,2015,PP,PP,Partido Patriota,Mario David García Velásquez,García,226372,0.046255,GT,2015-09-06T00:00:00Z,0.594109545020887,0.0274805370049411
GUATEMALA,2015,CREO,CREO,Compromiso Renovacion y Orden,Roberto González Diaz Durán,González,168715,0.034474,GT,2015-09-06T00:00:00Z,0.411389974323875,0.0141822579748413
GUATEMALA,2015,UCN,UCN,Union del Cambio Nacional,Mario Estrada Orellana,Estrada,168664,0.034463,GT,2015-09-06T00:00:00Z,0.463152888206546,0.0159616379862622
GUATEMALA,2015,PAN,PAN,Partido de Avanzada Nacional,Juan Guillermo Gutiérrez,Gutiérrez,151655,0.030988,GT,2015-09-06T00:00:00Z,0.404311141048469,0.0125287936388099
GUATEMALA,2015,WINAQ,WINAQ,Winaq,Miguel Ángel Sandoval,Sandoval,103300,0.021107,GT,2015-09-06T00:00:00Z,0.447450558615479,0.00944433894069692
GUATEMALA,2015,EG,Encuentro por Guatemala,Encuentro por Guatemala,José Ángel López,López,44360,0.009064,GT,2015-09-06T00:00:00Z,0.381670956950874,0.00345946555380273
GUATEMALA,2015,PRI,PRI,Partido Republicano Institutiocional,Luis Fernando Pérez,Pérez,41964,0.008575,GT,2015-09-06T00:00:00Z,0.542639790076467,0.0046531361999057
GUATEMALA,2015,MNR,MNR,Movimiento Nueva República,Aníbal García,García,28427,0.005809,GT,2015-09-06T00:00:00Z,0.653965735894199,0.0037988869598094
GUATEMALA,2011,PP,PP,Partido Patriotico,Otto Perez Molina,Perez Molina,1611493,0.360146,GT,2011-09-11T00:00:00Z,0.597147271513862,0.215060201246631
GUATEMALA,2011,LIDER,LIDER,Libertad Democratica Renovada,Manuel Baldizon,Baldizón,1038287,0.232043,GT,2011-09-11T00:00:00Z,0.403973357565605,0.0937391898095956
GUATEMALA,2011,CREO,CREO,Compromiso Renovacion y Orden,Eduardo Suger,Suger,732842,0.16378,GT,2011-09-11T00:00:00Z,0.462558872813504,0.0757578921893956
GUATEMALA,2011,UCN,UCN,Union del Cambio Nacional,Mario Estrada,Estrada,383643,0.085739,GT,2011-09-11T00:00:00Z,0.421007812406776,0.0360967888279446
GUATEMALA,2011,VIVA,VIVA,Encuentro por Guatemala,Harold Caballeros,Caballeros,275475,0.061565,GT,2011-09-11T00:00:00Z,0.488038557281587,0.0300460937790409
GUATEMALA,2011,WINAQ,WINAQ,Winaq,Rigoberta Menchu Tum,Menchu,146353,0.032708,GT,2011-09-11T00:00:00Z,0.418450314971552,0.0136866729020895
GUATEMALA,2011,PAN,PAN,Partido de Avanzada Nacional,Juan Gutierrez,Gutierrez,123648,0.027634,GT,2011-09-11T00:00:00Z,0.472527009377909,0.0130578113771491
GUATEMALA,2011,PUNTO,PUNTO,Partido Unionista,Patricia de Arzu,De Arzu,97381,0.021763,GT,2011-09-11T00:00:00Z,0.499967217460919,0.010880786553602
GUATEMALA,2011,CASA,CASA,Centro de Acción Social,Alejandro Giammettei,Giammettei,46395,0.010369,GT,2011-09-11T00:00:00Z,0,0
GUATEMALA,2011,ADN,ADN,Accion de Desarrollo Nacional,Adela de Torrebiarte,De Torrebiarte,19038,0.004255,GT,2011-09-11T00:00:00Z,0.45503709453606,0.00193618283725093
GUATEMALA,2007,UNE,UNE,Unidad Nacional de la Esperanza,Alvaro Colom,Colom,926244,0.282339,GT,2007-09-09T00:00:00Z,0.471774571465122,0.133200360732891
GUATEMALA,2007,PP,PP,Partido Patriota,Otto Perez Molina,Perez Molina,771175,0.235071,GT,2007-09-09T00:00:00Z,0.493184002430591,0.115933256635362
GUATEMALA,2007,GANA,GANA,Gran Alianza Nacional,Alejandro Giammattei,Giammattei,565270,0.172306,GT,2007-09-09T00:00:00Z,0.445284996454416,0.0767252765990746
GUATEMALA,2007,CASA,CASA,Centro de Acción Social,Eduardo Suger,Suger,244448,0.074513,GT,2007-09-09T00:00:00Z,0.471058678727614,0.0350999953280307
GUATEMALA,2007,FRG,FRG,Frente Republicano Guatemalteco,Luis Rabbe,Rabbe,239208,0.072916,GT,2007-09-09T00:00:00Z,0.491562977381845,0.0358428060587746
GUATEMALA,2007,UCN,UCN,Union del Cambio Nacionalista,Mario Estrada,Estrada,103603,0.03158,GT,2007-09-09T00:00:00Z,0.478828799657001,0.0151214134931681
GUATEMALA,2007,EG,EG,Encuentro por Guatemala,Rigoberta Menchu,Menchu,101316,0.030883,GT,2007-09-09T00:00:00Z,0.479279567868632,0.0148015908944869
GUATEMALA,2007,PU,PU,Partido Unionista,Fritz Garcia Gallont,Gracía Gallont,95743,0.029185,GT,2007-09-09T00:00:00Z,0,0
GUATEMALA,2007,PAN,PAN,Partido de Avanzada Nacional,Oscar Castañeda,Castañeda,83826,0.025552,GT,2007-09-09T00:00:00Z,0.447328842627253,0.0114301465868116
GUATEMALA,2007,URNG-Maiz,URNG-Maiz,Unidad Revolutionaria Nacional Guatemalteca,Miguel Angel Sandoval Vasquez,Sandoval,70080,0.021362,GT,2007-09-09T00:00:00Z,1,0.021362
GUATEMALA,2007,UD,UD,Union Democratica,Manuel Conde Orellana,Conde Orellana,24971,0.007612,GT,2007-09-09T00:00:00Z,0.511678857548467,0.00389489946365893
GUATEMALA,2007,ANN,ANN,Alianza Nueva Nacion,Pablo Monsanto,Monsanto,19377,0.005907,GT,2007-09-09T00:00:00Z,0.514871055178959,0.00304134332294211
GUATEMALA,2007,DIA,DIA,Desarrollo Integral Auténtico,Hector Augusto Rosales,Rosales,18819,0.005736,GT,2007-09-09T00:00:00Z,0.495790790690101,0.00284385597539842
GUATEMALA,2007,DCG,DCG,Democracia Cristiana Guatemalteca,Marco Cerezo,Cerezo,16529,0.005038,GT,2007-09-09T00:00:00Z,1,0.005038
HONDURAS,2021,LIBRE,Libre,Partido Libertad y Refundación,Xiomara Castro,Castro,1716793,0.511246546734075,HN,2021-11-28T00:00:00Z,0.419972689632471,0.214709587297222
HONDURAS,2021,PNH,PNH,Partido Nacional de Honduras,Nasry Asfura,Asfura,1240260,0.369339018770698,HN,2021-11-28T00:00:00Z,0.455776376992597,0.16833599985731
HONDURAS,2021,PLH,PLH,Partido Liberal de Honduras,Yani Rosenthal,Rosenthal,335762,0.0999871056234074,HN,2021-11-28T00:00:00Z,0.569590175858111,0.0569516730755801
HONDURAS,2021,HH,Honduras Humana,Honduras Humana,Milton Omar Ávila,Ávila,8857,0.00263754026514769,HN,2021-11-28T00:00:00Z,0.502509225616651,0.0013253883161721
HONDURAS,2021,DC,Demócrata Cristiano,Partido Demócrata Cristiano de Honduras,Carlos Mauricio Portillo,Portillo,7103,0.00211521378608378,HN,2021-11-28T00:00:00Z,1,0.00211521378608378
HONDURAS,2021,APH,APH,Alianza Patriótica Hondureña,Romeo Vásquez Velásquez,Vásquez,6556,0.00195232177693443,HN,2021-11-28T00:00:00Z,0.481961786584846,0.000940944491599819
HONDURAS,2021,El Frente,El Frente,Partido Frente Amplio,Kelin Pérez Gómez,Pérez,6053,0.00180253259850276,HN,2021-11-28T00:00:00Z,0.509522696654386,0.000918431270396566
HONDURAS,2021,PNR,PNR,Partido Nueva Ruta,Esdras Amado López,Amado,5911,0.00176024619027752,HN,2021-11-28T00:00:00Z,1,0.00176024619027752
HONDURAS,2021,UNOH,UNOH,Unión Opositora de Honduras,Alexander Mira,Mira,5711,0.00170068786883352,HN,2021-11-28T00:00:00Z,0.520974235458128,0.000886014562218454
HONDURAS,2021,TSH,TSH,Partido Todos Somos Honduras,Marlon Oniel Escoto,Oniel,5382,0.00160271443005813,HN,2021-11-28T00:00:00Z,0.514352549206691,0.00082436025275075
HONDURAS,2021,UD,UD,Unificación Democrática,Alfonso Díaz Narváez,Díaz,5081,0.00151307915628491,HN,2021-11-28T00:00:00Z,0.51989409562805,0.000786640919570395
HONDURAS,2021,PAC,PAC,Partido Anticorrupción,Julio César López,López,4181,0.00124506670978689,HN,2021-11-28T00:00:00Z,0.529054634758711,0.000658708313396533
HONDURAS,2021,Vamos,Vamos,Partido Va Movimiento Solidario,José Ramón Coto,Coto,3768,0.00112207877600502,HN,2021-11-28T00:00:00Z,0.517941695556246,0.00058117138379172
HONDURAS,2021,Lidehr,Lidehr,Partido Liberación Democrático de Honduras,Lempira Viana,Viana,3361,0.00100087759186648,HN,2021-11-28T00:00:00Z,0.454429789119373,0.000454828593006189
HONDURAS,2021,MIDE,MIDE,Movimiento Independiente Dignidad y Esperanza,Santos Orlando Orellana,Orellana,3274,0.000974969722038336,HN,2021-11-28T00:00:00Z,0.458302778932064,0.000446831332984791
HONDURAS,2017,PNH,PNH,Partido Nacional,Juan Orlando Hernandez,Hernández,1410888,0.429532767640555,HN,2017-11-11T00:00:00Z,0.565143787006948,0.242747774947958
HONDURAS,2017,Libre-PINU-SD,Libre-PINU,Alianza de Oposición contra la Dictadura,Salvador Nasralla,Nasralla,1360442,0.414174914999951,HN,2017-11-11T00:00:00Z,1,0.414174914999951
HONDURAS,2017,PLH,PLH,Partido Liberal de Honduras,Luis Orlando Zelaya,Zelaya,484187,0.14740658519002,HN,2017-11-11T00:00:00Z,0.507409743514605,0.0747955375836319
HONDURAS,2017,Alianza,Alianza Patriótica,Alianza Patriótica,Romeo Vásquez Velásquez,Vásquez,6517,0.00198404483326352,HN,2017-11-11T00:00:00Z,1,0.00198404483326352
HONDURAS,2017,PAC,PAC,Partido Anti Corrupcion,Marlene Alvarenga,Alvarenga,5983,0.00182147310686138,HN,2017-11-11T00:00:00Z,0.465412654462143,0.00084773663369576
HONDURAS,2017,DC,Demócrata Cristiano,Partido Demócrata Cristiano,Lucas Aguilera,Aguilera,5900,0.00179620446773895,HN,2017-11-11T00:00:00Z,1,0.00179620446773895
HONDURAS,2017,PUD,PUD,Unificación Democrática,Alfonso Diaz Narvaez,Diaz,4633,0.00141047716932789,HN,2017-11-11T00:00:00Z,1,0.00141047716932789
HONDURAS,2017,FA,FA,Frente Amplio,Isaias Fonseca,Fonseca,3151,0.000959294962346683,HN,2017-11-11T00:00:00Z,0.532599172444231,0.000510919703075763
HONDURAS,2017,Vamos,Vamos,Va Movimiento Solidario,Eliseo Vallecillo,Vallencio,3003,0.000914237629935605,HN,2017-11-11T00:00:00Z,0,0
HONDURAS,2013,PNH,PNH,Partido Nacional,Juan Orlando Hernandez,Hernández,1149302,0.368904,HN,2013-11-24T00:00:00Z,0.474459051696243,0.175029842006951
HONDURAS,2013,Libre,Libre,Partido Libertad y Refundacion,Xiamora Castro,Castro,896498,0.287759,HN,2013-11-24T00:00:00Z,0.492289034824802,0.14166060037215
HONDURAS,2013,PLH,PLH,Partido Liberal de Honduras,Mauricio Villeda,Villeda,632320,0.202963,HN,2013-11-24T00:00:00Z,0.571289513279949,0.115950633483838
HONDURAS,2013,PAC,PAC,Partido Anti Corrupcion,Salvador Nasralla,Nasralla,418443,0.134312,HN,2013-11-24T00:00:00Z,0.458571542622256,0.0615916610326805
HONDURAS,2013,Alianza,APH,Alianza Patriótica,Romeo Vásquez Velásquez,Vásquez,6105,0.00196,HN,2013-11-24T00:00:00Z,0.505287176160983,0.000990362865275528
HONDURAS,2013,DC,Demócrata Cristiano,Partido Demócrata Cristiano,Orle Solís,Solís,5194,0.001667,HN,2013-11-24T00:00:00Z,1,0.001667
HONDURAS,2013,PINU,PINU,Partido de Inovación y Unidad Social,Jorge Aguilar Paredes,Aguilar,4468,0.001434,HN,2013-11-24T00:00:00Z,0.470879897618517,0.000675241773184953
HONDURAS,2013,PUD,PUD,Unificación Democrática,Andrés Pavón,Pavón,3118,0.001001,HN,2013-11-24T00:00:00Z,1,0.001001
HONDURAS,2009,PNH,PNH,Partido Nacional,Porfirio Lobo,Lobo,1213695,0.565558,HN,2009-11-29T00:00:00Z,0.557889722897935,0.31551899590271
HONDURAS,2009,PLH,PLH,Partido Liberal de Honduras,Elvin Santos,Santos,817524,0.38095,HN,2009-11-29T00:00:00Z,0.456292019807371,0.173824444945618
HONDURAS,2009,PINU,PINU,Partido de Inovación y Unidad Social,Bernard Martínez,Martínez,39960,0.018621,HN,2009-11-29T00:00:00Z,0.530881731010214,0.0098855487131412
HONDURAS,2009,DC,Demócrata Cristiano,Partido Demócrata Cristiano de Honduras,Felicito Ávila,Ávila,38413,0.0179,HN,2009-11-29T00:00:00Z,1,0.0179
HONDURAS,2009,PUD,PUD,Partido de Unificación Democrática,César Ham,Ham,36420,0.016971,HN,2009-11-29T00:00:00Z,1,0.016971
HONDURAS,2005,PLH,PLH,Partido Liberal de Honduras,Manuel Zelaya,Selaya,999006,0.499027,HN,2005-11-27T00:00:00Z,0.515826601078975,0.257411401256638
HONDURAS,2005,PNH,PNH,Partido Nacional de Honduras,Porfirio Lobo,Lobo,925243,0.462181,HN,2005-11-27T00:00:00Z,0.538404396641437,0.248840282444136
HONDURAS,2005,PUD,PUD,Unificación Democrática,Juan Ángel Almendares,Almendares,29754,0.014863,HN,2005-11-27T00:00:00Z,1,0.014863
HONDURAS,2005,DC,Demócrata Cristiano,Partido Demócrata Cristiano de Honduras,Juan Ramón Martínez,Martínez,27812,0.013893,HN,2005-11-27T00:00:00Z,1,0.013893
HONDURAS,2005,PINU-SD,PINU,Partido de Inovación y Unidad Social Democracia,Carlos Sosa Coello,Sosa,20093,0.010037,HN,2005-11-27T00:00:00Z,0.480115835721279,0.00481892264313448
MEXICO,2018,MORENA,MORENA,Movimiento Regeneración Nacional,Andrés Manuel López Obrador,López Obrador,30113483,0.547120832113234,MX,2018-07-01T00:00:00Z,0.114993780556473,0.0629154929059043
MEXICO,2018,PAN,PAN,Partido Accion Nacional,Ricardo Anaya,Anaya,12610120,0.229108647028566,MX,2018-07-01T00:00:00Z,0.434612132631164,0.0995733976893259
MEXICO,2018,PRI,PRI,Partido Revolucionario Institucional,José Antonio Meade,Meade,9289853,0.168783933215883,MX,2018-07-01T00:00:00Z,0.219627595030392,0.0370696093319747
MEXICO,2018,,Independiente,Independiente,Jaime Rodriguez Calderon,Calderón,2961732,0.0538106228474598,MX,2018-07-01T00:00:00Z,1,0.0538106228474598
MEXICO,2018,,Independiente,Independiente,Margarita Zavala,Zavala,32743,0.000594895562425762,MX,2018-07-01T00:00:00Z,1,0.000594895562425762
MEXICO,2012,PRI,PRI,Partido Revolucionario Institucional,Enrique Peña Nieto,Peña Nieto,19226784,0.391728,MX,2012-07-01T00:00:00Z,0.231893812361097,0.0908392993285878
MEXICO,2012,PRD,PRD,Partido Revolucionario Democratico,Andrés Manuel López Obrador,López Obrador,15896999,0.323887,MX,2012-07-01T00:00:00Z,0.0354631732243338,0.0114860607861098
MEXICO,2012,PAN,PAN,Partido Accion Nacional,Josefina Vazquez Mota,Vazquez,12786647,0.260516,MX,2012-07-01T00:00:00Z,0.220538385660879,0.0574537780788295
MEXICO,2012,PANAL,PANAL,Partido Nueva Alianza,Gabriel Quadri,Quadri,1150662,0.023444,MX,2012-07-01T00:00:00Z,0.697703994243884,0.0163569724410536
MEXICO,2006,PAN,PAN,Partido Acción Nacional,Felipe Calderón,Calderón,15000284,0.366874,MX,2006-07-02T00:00:00Z,0.212899613319946,0.0781073327371418
MEXICO,2006,PRD/PT/PC,Alianza por el Bien de Todos,Alianza por el Bien de Todos,Andrés Manuel López Obrador,López Obrador,14756350,0.360908,MX,2006-07-02T00:00:00Z,0.442534213940819,0.159714138084953
MEXICO,2006,PRI/PVEM,Alianza por México,Alianza por México,Roberto Madrazo,Madrazo,9301441,0.227493,MX,2006-07-02T00:00:00Z,0.839122367143322,0.190894464668536
MEXICO,2006,PASC,PASC,Partido Alternativa Socialdemócrata y Campesina,Patricia Mercado,Mercado,1128850,0.027609,MX,2006-07-02T00:00:00Z,0.744052856221576,0.0205425553074215
