Candidate,Party,Date,GEO_code,Year,Votes_perc,hits.candidate,hits.party,indicador
'Aguilar','PINU',2013-05-28 2013-11-24,HN,2013,0.001434,917,707,0.564655172413793
'Pavón','PUD',2013-05-28 2013-11-24,HN,2013,0.001001,1447,0,1
'Lobo','PNH',2009-06-02 2009-11-29,HN,2009,0.565558,578,966,0.374352331606218
'Santos','PLH',2009-06-02 2009-11-29,HN,2009,0.38095,996,930,0.517133956386293
'Martínez','PINU',2009-06-02 2009-11-29,HN,2009,0.018621,1154,921,0.556144578313253
'Ávila','Demócrata Cristiano',2009-06-02 2009-11-29,HN,2009,0.0179,1264,0,1
'Ham','PUD',2009-06-02 2009-11-29,HN,2009,0.016971,1404,0,1
'Selaya','PLH',2005-05-31 2005-11-27,HN,2005,0.499027,1171,1103,0.51495162708883
'Lobo','PNH',2005-05-31 2005-11-27,HN,2005,0.462181,598,626,0.488562091503268
'Almendares','PUD',2005-05-31 2005-11-27,HN,2005,0.014863,1102,0,1
'Martínez','Demócrata Cristiano',2005-05-31 2005-11-27,HN,2005,0.013893,1108,0,1
'Sosa','PINU',2005-05-31 2005-11-27,HN,2005,0.010037,985,1247,0.441308243727599
'López Obrador','MORENA',2018-01-02 2018-07-01,MX,2018,0.547120832113234,268,2006,0.117854001759015
'Anaya','PAN',2018-01-02 2018-07-01,MX,2018,0.229108647028566,1770,2678,0.397931654676259
'Meade','PRI',2018-01-02 2018-07-01,MX,2018,0.168783933215883,1207,4864,0.198814033931807
'Peña Nieto','PRI',2012-01-03 2012-07-01,MX,2012,0.391728,1069,3755,0.221600331674959
'López Obrador','PRD',2012-01-03 2012-07-01,MX,2012,0.323887,163,3931,0.0398143624816805
'Vazquez','PAN',2012-01-03 2012-07-01,MX,2012,0.260516,151,641,0.190656565656566
'Quadri','PANAL',2012-01-03 2012-07-01,MX,2012,0.023444,1271,541,0.701434878587197
'Calderón','PAN',2006-01-03 2006-07-02,MX,2006,0.366874,881,3525,0.199954607353609
'López Obrador','Alianza por el Bien de Todos',2006-01-03 2006-07-02,MX,2006,0.360908,651,758,0.462029808374734
'Madrazo','Alianza por México',2006-01-03 2006-07-02,MX,2006,0.227493,4405,1222,0.782832770570464
'Mercado','PASC',2006-01-03 2006-07-02,MX,2006,0.027609,1394,767,0.645071726052753
'Campa','PANAL',2006-01-03 2006-07-02,MX,2006,0.009827,1323,773,0.631202290076336
'Ortega','FSLN',2021-05-11 2021-11-07,NI,2021,0.759174105863671,812,1077,0.429857067231339
'Espinoza','PLC',2021-05-11 2021-11-07,NI,2021,0.14150859335861,842,920,0.477866061293984
'Osorno','CCN',2021-05-11 2021-11-07,NI,2021,0.0330206066835385,1275,1819,0.412087912087912
'Gutierrez','APRE',2021-05-11 2021-11-07,NI,2021,0.0314977049253061,1873,1279,0.594225888324873
'Orué','PLI',2021-05-11 2021-11-07,NI,2021,0.017803420336044,0,1005,0
'Montiel','ALN',2021-05-11 2021-11-07,NI,2021,0.0169955688328302,856,900,0.4874715261959
'Ortega','FSLN',2016-05-10 2016-11-06,NI,2016,0.724415804377167,1282,1133,0.530848861283644
'Rodríguez','PLC',2016-05-10 2016-11-06,NI,2016,0.150323463817523,1557,1418,0.523361344537815
'Alvarado','PLI',2016-05-10 2016-11-06,NI,2016,0.0451341691186082,1600,1326,0.546821599453178
'Cerrato','ALN',2016-05-10 2016-11-06,NI,2016,0.0430611457684261,1102,1122,0.495503597122302
'Cabezas','PC',2016-05-10 2016-11-06,NI,2016,0.0230306077687452,1782,1150,0.607776261937244
'Canales','APRE',2016-05-10 2016-11-06,NI,2016,0.0140348091495311,1259,1283,0.495279307631786
'Ortega','FSLN',2011-05-10 2011-11-06,NI,2011,0.624571,1254,1365,0.478808705612829
'Gadea','PLI',2011-05-10 2011-11-06,NI,2011,0.309995,753,733,0.506729475100942
'Aleman','PLC',2011-05-10 2011-11-06,NI,2011,0.059105,921,1290,0.416553595658073
'Quiñonez','ALN',2011-05-10 2011-11-06,NI,2011,0.003981,1388,1606,0.463593854375418
'García','APRE',2011-05-10 2011-11-06,NI,2011,0.002347,1723,1395,0.552597819114817
'Ortega','FSLN',2006-05-09 2006-11-05,NI,2006,0.379944,683,877,0.437820512820513
'Montealegre','ALN',2006-05-09 2006-11-05,NI,2006,0.283035,1091,1308,0.45477282200917
'Castellón','PLC',2006-05-09 2006-11-05,NI,2006,0.27113,1387,726,0.656412683388547
'Jarquín','MRS',2006-05-09 2006-11-05,NI,2006,0.062953,1138,1093,0.510085163603765
'Pastora','AC',2006-05-09 2006-11-05,NI,2006,0.002939,543,624,0.465295629820051
'Cortizo','PRD',2018-11-06 2019-05-05,PA,2019,0.333519780823256,1180,1042,0.531053105310531
'Roux','CD',2018-11-06 2019-05-05,PA,2019,0.309970902994544,1052,969,0.520534388916378
'Blandón','Panameñista',2018-11-06 2019-05-05,PA,2019,0.108372476278841,1139,1111,0.506222222222222
'Méndez','FAD',2018-11-06 2019-05-05,PA,2019,0.00689126209342699,1352,970,0.582256675279931
'Varela','Panameñista',2013-11-05 2014-05-04,PA,2014,0.390875,981,427,0.696732954545455
'Arias','CD',2013-11-05 2014-05-04,PA,2014,0.313789,853,772,0.524923076923077
'Navarro','PRD',2013-11-05 2014-05-04,PA,2014,0.281438,1146,708,0.618122977346278
'López','FAD',2013-11-05 2014-05-04,PA,2014,0.006001,1705,1362,0.555917835017933
'Martinelli','CD',2008-11-04 2009-05-03,PA,2009,0.600301,2236,1441,0.608104432961654
'Herrera','PRD',2008-11-04 2009-05-03,PA,2009,0.37646,672,678,0.497777777777778
'Endara','Vanguardia Moral',2008-11-04 2009-05-03,PA,2009,0.023239,1749,0,1
'Torrijos','PRD',2004-01-01 2004-05-02,PA,2004,0.474411,503,391,0.562639821029083
'Endara','PS',2004-01-01 2004-05-02,PA,2004,0.308746,105,206,0.337620578778135
'Alemán','Arnulfista',2004-01-01 2004-05-02,PA,2004,0.163816,346,171,0.669245647969052
'Martinelli','CD',2004-01-01 2004-05-02,PA,2004,0.053028,146,334,0.304166666666667
'Abdo','Partido Colorado',2017-10-24 2018-04-22,PY,2018,0.489586314427664,600,1004,0.374064837905237
'Alegre','Partido Liberal',2017-10-24 2018-04-22,PY,2018,0.450777591182415,832,1365,0.378698224852071
'Ybañez','Partido Verde',2017-10-24 2018-04-22,PY,2018,0.0341169120754262,1042,1047,0.498803255146003
'Anzoategui','Artistas',2017-10-24 2018-04-22,PY,2018,0.00628795250221134,941,813,0.536488027366021
'Galeano','Patria Libre',2017-10-24 2018-04-22,PY,2018,0.00402201635841898,1413,1843,0.433968058968059
'Benitez','Reserva Patriótica',2017-10-24 2018-04-22,PY,2018,0.0037999692300323,1918,0,1
'Almada','Frente Amplio',2017-10-24 2018-04-22,PY,2018,0.00348699238179441,1447,1743,0.453605015673981
'Enriquez','Soberanía Nacional',2017-10-24 2018-04-22,PY,2018,0.00295968119390722,1132,1380,0.450636942675159
'Ferreira','Unamonos',2017-10-24 2018-04-22,PY,2018,0.00255536868956878,1170,1414,0.452786377708978
'Ortega','Herederos',2017-10-24 2018-04-22,PY,2018,0.00240720195856122,1361,1496,0.476373818690935
'Cartes','Partido COlorado',2012-10-23 2013-04-21,PY,2013,0.484766,969,1223,0.44206204379562
'Alegre','Paraguay Alegre',2012-10-23 2013-04-21,PY,2013,0.390498,764,1233,0.382573860791187
'Ferreiro','Avanza País',2012-10-23 2013-04-21,PY,2013,0.062218,1175,0,1
'Carrillo','Frente Guasu',2012-10-23 2013-04-21,PY,2013,0.034935,1251,1065,0.540155440414508
'Carrizosa','Patria Querida',2012-10-23 2013-04-21,PY,2013,0.011865,1098,807,0.576377952755906
'Sánchez','UNACE',2012-10-23 2013-04-21,PY,2013,0.008524,710,919,0.43585021485574
'Ferreira','Humanista',2012-10-23 2013-04-21,PY,2013,0.001872,1295,1210,0.516966067864272
'Soto','Kuña Pyrenda',2012-10-23 2013-04-21,PY,2013,0.001723,1147,853,0.5735
'Arce','PT',2012-10-23 2013-04-21,PY,2013,0.001322,984,1133,0.464808691544639
'Almada','Partido Blanco',2012-10-23 2013-04-21,PY,2013,0.001215,931,0,1
'Galeano','Patria Libre',2012-10-23 2013-04-21,PY,2013,0.001061,1243,1097,0.531196581196581
'Lugo','Alianza Patriótica',2007-10-23 2008-04-20,PY,2008,0.423992,937,0,1
'Ovelar','Partido Colorado',2007-10-23 2008-04-20,PY,2008,0.317506,1414,1059,0.571775171856045
'Oviedo','UNACE',2007-10-23 2008-04-20,PY,2008,0.227364,1046,1068,0.494796594134342
'Fadul','Patria Querida',2007-10-23 2008-04-20,PY,2008,0.024372,1000,1454,0.407497962510187
'Martínez','Partido Humanista',2007-10-23 2008-04-20,PY,2008,0.00373,872,0,1
'Galeano','Teta Pyahu',2007-10-23 2008-04-20,PY,2008,0.001704,985,0,1
'Lopez','PT',2007-10-23 2008-04-20,PY,2008,0.001333,742,493,0.60080971659919
'Castillo','Perú Libre',2020-10-13 2021-04-11,PE,2021,0.189210610924661,441,162,0.73134328358209
'Fujimori','Fuerza Popular',2020-10-13 2021-04-11,PE,2021,0.13407482867069,1467,1395,0.512578616352201
'Lopez','Renovación Popular',2020-10-13 2021-04-11,PE,2021,0.117514233752273,1527,85,0.94727047146402
'De Soto','Avanza País',2020-10-13 2021-04-11,PE,2021,0.116258872007683,512,95,0.843492586490939
'Lescano','Acción Popular',2020-10-13 2021-04-11,PE,2021,0.0907104758611255,1297,591,0.686970338983051
'Mendoza','Juntos',2020-10-13 2021-04-11,PE,2021,0.0786477397169429,724,373,0.659981768459435
'Acuña','Alianza para el progreso',2020-10-13 2021-04-11,PE,2021,0.060207435369147,799,482,0.623731459797034
'Forsyth','Victoria Nacional',2020-10-13 2021-04-11,PE,2021,0.0565611365613866,1115,663,0.62710911136108
'Urresti','Podemos',2020-10-13 2021-04-11,PE,2021,0.0564364892369292,676,793,0.460176991150443
'Guzmán','Morado',2020-10-13 2021-04-11,PE,2021,0.0226106774495283,132,443,0.229565217391304
'Beingolea','PPC',2020-10-13 2021-04-11,PE,2021,0.0198912825341669,1271,1162,0.522400328812166
'Salaverry','Somos Perú',2020-10-13 2021-04-11,PE,2021,0.0166821868209932,1321,1495,0.469105113636364
'Humala','PNP',2020-10-13 2021-04-11,PE,2021,0.0160292292767747,1967,629,0.757704160246533
'Vega','UPP',2020-10-13 2021-04-11,PE,2021,0.00703212290017867,1520,1146,0.570142535633909
'Gálvez','RUNA',2020-10-13 2021-04-11,PE,2021,0.00620639513687943,787,751,0.511703511053316
'Arana','Frente Amplio',2020-10-13 2021-04-11,PE,2021,0.00453452383680436,238,541,0.305519897304236
'Santos','Patria Segura',2020-10-13 2021-04-11,PE,2021,0.00386399761677093,708,683,0.508986340762042
'Alcántara','Democracia Directa',2020-10-13 2021-04-11,PE,2021,0.00352776232706486,1165,1585,0.423636363636364
'Fujimori','Fuerza Popular',2015-10-13 2016-04-10,PE,2016,0.398632072725789,1930,1438,0.573040380047506
'Kuczynski','PPK',2015-10-13 2016-04-10,PE,2016,0.210471375657971,211,534,0.283221476510067
'Mendoza','Frente Amplio',2015-10-13 2016-04-10,PE,2016,0.187412855277816,681,829,0.450993377483444
'Barnechea','Acción Popular',2015-10-13 2016-04-10,PE,2016,0.0697099107876635,1084,985,0.523924601256646
'García','APRA',2015-10-13 2016-04-10,PE,2016,0.0582965882391057,1486,1288,0.535688536409517
'Santos','Democracia Directa',2015-10-13 2016-04-10,PE,2016,0.0399717916580048,1391,1016,0.577897798088907
'Olivera','Frente Esperanza',2015-10-13 2016-04-10,PE,2016,0.0132399678412385,1268,926,0.577939835916135
'Toledo','Perú Posible',2015-10-13 2016-04-10,PE,2016,0.0130384703714952,1570,884,0.639771801140994
'Hilario','Progresando Perú',2015-10-13 2016-04-10,PE,2016,0.00494584698460764,1400,0,1
'Flores','Orden',2015-10-13 2016-04-10,PE,2016,0.00428112045630865,1324,1061,0.555136268343816
'Humala','Gana Perú',2010-10-12 2011-04-10,PE,2011,0.316994,1771,677,0.723447712418301
'Fujimori','Fuerza 2011',2010-10-12 2011-04-10,PE,2011,0.235513,1780,1182,0.600945307224848
'Kuczynski','PPK',2010-10-12 2011-04-10,PE,2011,0.185118,406,994,0.29
'Toledo','Perú Posible',2010-10-12 2011-04-10,PE,2011,0.156314,1645,1105,0.598181818181818
'Castaneda','Solidaridad Nacional',2010-10-12 2011-04-10,PE,2011,0.098322,1192,1369,0.465443186255369
'Ñique','Fonavista',2010-10-12 2011-04-10,PE,2011,0.002527,1177,1445,0.448893974065599
'Noriega','Despertar Nacional',2010-10-12 2011-04-10,PE,2011,0.001473,1324,962,0.57917760279965
'Belaunde','Adelante',2010-10-12 2011-04-10,PE,2011,0.001181,849,989,0.461915125136017
'Reymer','Fuerza Nacional',2010-10-12 2011-04-10,PE,2011,0.001149,858,1542,0.3575
'Pinazo','JTE',2010-10-12 2011-04-10,PE,2011,0.00077,848,0,1
'Rodríguez','Fuerza Social',2010-10-12 2011-04-10,PE,2011,0.000639,1028,620,0.62378640776699
'Humala','Union por el Perú',2005-10-11 2006-04-09,PE,2006,0.306162,5184,673,0.885094758408742
'Garcia','APRA',2005-10-11 2006-04-09,PE,2006,0.243239,1583,1382,0.53389544688027
'Flores','Unidad Nacional',2005-10-11 2006-04-09,PE,2006,0.238142,1166,1439,0.447600767754319
'Chavez','Alianza por el Futuro',2005-10-11 2006-04-09,PE,2006,0.074329,1489,1251,0.543430656934307
'Paniagua','Frente de Centro',2005-10-11 2006-04-09,PE,2006,0.057526,557,1092,0.337780473013948
'Lay Su','Restauración Nacional',2005-10-11 2006-04-09,PE,2006,0.043792,0,1683,0
'Villaran','Concertación',2005-10-11 2006-04-09,PE,2006,0.0062,1520,915,0.624229979466119
'Salinas','Justicia Nacional',2005-10-11 2006-04-09,PE,2006,0.005347,840,1058,0.442571127502634
'Diez Canesco','Partido Socialista',2005-10-11 2006-04-09,PE,2006,0.004966,0,1215,0
'Amprimo','Alianza para el progreso',2005-10-11 2006-04-09,PE,2006,0.004019,1420,1526,0.482009504412763
'Koechlin Von Stein','Con Fuerza Perú',2005-10-11 2006-04-09,PE,2006,0.003113,0,1245,0
'Moreno','Nueva Izquierda',2005-10-11 2006-04-09,PE,2006,0.002763,1598,973,0.621548035783742
'Humala','Avanza País',2005-10-11 2006-04-09,PE,2006,0.001997,5184,718,0.878346323280244
'Borea','Fuerza Democrática',2005-10-11 2006-04-09,PE,2006,0.002003,1164,0,1
'Herrera','Renacimiento Andino',2005-10-11 2006-04-09,PE,2006,0.001865,1464,1049,0.582570632709909
'Espinoza','Progresando Perú',2005-10-11 2006-04-09,PE,2006,0.001138,1265,0,1
'Guardera','Reconstrucción Democrática',2005-10-11 2006-04-09,PE,2006,0.000971,,,
'Asto','Resurgimiento Peruano',2005-10-11 2006-04-09,PE,2006,0.000884,973,1000,0.493157627977699
'Wong','Y se llama Perú',2005-10-11 2006-04-09,PE,2006,0.000859,971,1000,0.492643328259767
'Guerrero','Perú Ahora',2005-10-11 2006-04-09,PE,2006,0.000685,1098,639,0.632124352331606
'Lacalle','Partido Nacional',2019-04-30 2019-10-27,UY,2019,0.296998889109219,1544,1290,0.544812985179958
'Martínez','Frente Amplio',2019-04-30 2019-10-27,UY,2019,0.404857215352894,153,1275,0.107142857142857
'Talvi','Partido Colorado',2019-04-30 2019-10-27,UY,2019,0.128009160051429,1628,1893,0.46236864527123
'Manini','Cabildo Abierto',2019-04-30 2019-10-27,UY,2019,0.114601284027693,1045,878,0.543421736869475
'Vega','PERI',2019-04-30 2019-10-27,UY,2019,0.0142692961302194,657,1105,0.372871736662883
'Novick','Partido de la Gente',2019-04-30 2019-10-27,UY,2019,0.0112210630009403,1797,1438,0.55548686244204
'Mieres','Partido Independiente',2019-04-30 2019-10-27,UY,2019,0.010055587183604,1406,898,0.610243055555556
'Abella','Unidad Popular',2019-04-30 2019-10-27,UY,2019,0.00841291874292367,1375,1297,0.514595808383234
'Salle','PVA',2019-04-30 2019-10-27,UY,2019,0.00826963302224127,1629,1475,0.524806701030928
'Goldman','Partido Digital',2019-04-30 2019-10-27,UY,2019,0.00271347333542292,851,752,0.530879600748596
'Fernández','PT',2019-04-30 2019-10-27,UY,2019,0.000591480043412162,777,1124,0.408732246186218
'Vázquez','Frente Amplio',2014-04-29 2014-10-26,UY,2014,0.49446,254,1587,0.137968495382944
'Lacalle','Partido Nacional',2014-04-29 2014-10-26,UY,2014,0.319385,1432,557,0.719959778783308
'Bordaberry','Partido Colorado',2014-04-29 2014-10-26,UY,2014,0.133273,2920,1409,0.674520674520675
'Mieres','Partido Independiente',2014-04-29 2014-10-26,UY,2014,0.03199,1237,1317,0.484338292873923
'Abella','Asamblea Popular',2014-04-29 2014-10-26,UY,2014,0.011714,1695,1548,0.522664199814986
'Vega','PERI',2014-04-29 2014-10-26,UY,2014,0.007775,1093,1343,0.448686371100164
'Fernández','PT',2014-04-29 2014-10-26,UY,2014,0.001403,1150,1269,0.475403059115337
'Mujica','Frente Amplio',2009-04-28 2009-10-25,UY,2009,0.495764,1733,1647,0.512721893491124
'Lacalle','Partido Nacional',2009-04-28 2009-10-25,UY,2009,0.297914,1376,1110,0.553499597747385
'Bordaberry','Partido Colorado',2009-04-28 2009-10-25,UY,2009,0.173997,1366,1348,0.503316138540899
'Mieres','Partido Independiente',2009-04-28 2009-10-25,UY,2009,0.025451,656,853,0.434724983432737
'Rodríguez','Asamblea Popular',2009-04-28 2009-10-25,UY,2009,0.006874,1583,1755,0.474236069502696
'Vázquez','Frente Amplio',2004-05-04 2004-10-31,UY,2004,0.516647,745,1343,0.356800766283525
'Larrañaga','Partido Nacional',2004-05-04 2004-10-31,UY,2004,0.351275,1260,1006,0.556045895851721
'Stirling','Partido Colorado',2004-05-04 2004-10-31,UY,2004,0.106124,648,765,0.45859872611465
'Mieres','Partido Independiente',2004-05-04 2004-10-31,UY,2004,0.018838,898,1188,0.430488974113135
'Lissidini','Partido Instransigente',2004-05-04 2004-10-31,UY,2004,0.003937,581,0,1
'Lamorte','Unión Cívica',2004-05-04 2004-10-31,UY,2004,0.002232,1815,0,1
'Vera','Partido Liberal',2004-05-04 2004-10-31,UY,2004,0.000711,939,536,0.636610169491525
'Fernández','PT',2004-05-04 2004-10-31,UY,2004,0.000236,1186,1032,0.534715960324617
'Maduro','Gran Polo Patriótico',2017-11-21 2018-05-20,VE,2018,0.679401753687682,3341,252,0.929863623712775
'Falcon','APRA',2017-11-21 2018-05-20,VE,2018,0.209692831546445,1212,344,0.778920308483291
'Bertucci','EL CAMBIO',2017-11-21 2018-05-20,VE,2018,0.106973947555629,1275,678,0.65284178187404
'Quijada','UPP89',2017-11-21 2018-05-20,VE,2018,0.00393146721024471,1537,1270,0.547559672247952
'Maduro','Gran Polo Patriótico',2013-01-01 2013-04-14,VE,2013,0.50618,1248,13,0.989690721649485
'Capriles','Unidad Democrática',2013-01-01 2013-04-14,VE,2013,0.491219,966,650,0.597772277227723
'Méndez','Nueva Visión',2013-01-01 2013-04-14,VE,2013,0.001301,982,0,1
'Bolivar','Partido Democrático Unidos',2013-01-01 2013-04-14,VE,2013,0.000888,2161,0,1
'Sequera','Poder Laboral',2013-01-01 2013-04-14,VE,2013,0.000283,804,958,0.456299659477866
'Mora','Unidad Democrática',2013-01-01 2013-04-14,VE,2013,0.000129,1039,650,0.615156897572528
'Chávez','Gran Polo Patriótico',2012-04-10 2012-10-07,VE,2012,0.550748,3870,1093,0.77977030022164
'Capriles','Unidad Democrática',2012-04-10 2012-10-07,VE,2012,0.44318,1221,56,0.956147220046985
'Sequera','Poder Laboral',2012-04-10 2012-10-07,VE,2012,0.004745,1173,881,0.571080817916261
'Reyes','Organización Renovadora Auténtica',2012-04-10 2012-10-07,VE,2012,0.000552,1393,0,1
'Bolivar','Partido Democrático Unidos',2012-04-10 2012-10-07,VE,2012,0.000496,1992,0,1
'Chirino','PSL',2012-04-10 2012-10-07,VE,2012,0.000279,994,1239,0.445141065830721
'Chávez','Quinta República',2006-06-06 2006-12-03,VE,2006,0.628458,1245,1150,0.519832985386221
'Rosales','Nuevo Tiempo',2006-06-06 2006-12-03,VE,2006,0.36908,973,176,0.846823324630113
'Reyes','Joven',2006-06-06 2006-12-03,VE,2006,0.000413,722,913,0.441590214067278
'Da Silva','Nueva Orden Social',2006-06-06 2006-12-03,VE,2006,0.000342,1529,0,1
'Romano','Movimiento Liberal',2006-06-06 2006-12-03,VE,2006,0.000321,1521,0,1
'Suárez','Sentir Nacional',2006-06-06 2006-12-03,VE,2006,0.000254,1714,0,1
'Aranguren','Conciencia País',2006-06-06 2006-12-03,VE,2006,0.000177,1421,0,1
'Tineo','Tercer Milenio',2006-06-06 2006-12-03,VE,2006,0.000129,944,1005,0.48435094920472
'Salazar','Hijos de la Patria',2006-06-06 2006-12-03,VE,2006,0.000117,824,943,0.466327108092813
'Yrigoyen','Rompamos Cadenas',2006-06-06 2006-12-03,VE,2006,0.000113,1241,0,1
'Rodríguez','Por querer a Venezuela',2006-06-06 2006-12-03,VE,2006,9.7e-05,660,0,1
'Leon','Fuerza y Paz',2006-06-06 2006-12-03,VE,2006,6.8e-05,406,554,0.422916666666667
