Candidate,Party,Date,GEO_code,Year,Votes_perc,hits.candidate,hits.party,indicador
'Gutiérrez','PSP',2008-10-28 2009-04-26,EC,2009,0.28238,1143,755,0.602212855637513
'Noboa','PRIAN',2008-10-28 2009-04-26,EC,2009,0.114052,989,1218,0.448119619392841
'Roldós','RED',2008-10-28 2009-04-26,EC,2009,0.043312,770,746,0.507915567282322
'Sagñay','MTM',2008-10-28 2009-04-26,EC,2009,0.015668,1978,1534,0.563211845102506
'Jácome','MTF',2008-10-28 2009-04-26,EC,2009,0.013504,1428,1089,0.567342073897497
'Delgado','MITS',2008-10-28 2009-04-26,EC,2009,0.006266,790,945,0.455331412103746
'González','MIJS',2008-10-28 2009-04-26,EC,2009,0.004888,1105,1244,0.47041294167731
'Noboa','PRIAN',2006-04-18 2006-10-15,EC,2006,0.268295,707,593,0.543846153846154
'Correa','Alianza PAIS',2006-04-18 2006-10-15,EC,2006,0.228366,870,873,0.499139414802065
'Gutiérrez','PSP',2006-04-18 2006-10-15,EC,2006,0.174233,749,776,0.491147540983607
'Roldós','ID',2006-04-18 2006-10-15,EC,2006,0.148372,657,1074,0.379549393414211
'Viteri','PSC',2006-04-18 2006-10-15,EC,2006,0.096329,1407,1236,0.532349602724177
'Macas','Pachakutik',2006-04-18 2006-10-15,EC,2006,0.02191,694,641,0.519850187265918
'Rosero','PRE',2006-04-18 2006-10-15,EC,2006,0.020764,1281,1219,0.5124
'Proaño','MRD',2006-04-18 2006-10-15,EC,2006,0.014229,1158,1320,0.467312348668281
'Villacís','MDP',2006-04-18 2006-10-15,EC,2006,0.013332,1040,912,0.532786885245902
'Damerval','CFP',2006-04-18 2006-10-15,EC,2006,0.004633,1353,1050,0.563046192259676
'Larrea','ATR',2006-04-18 2006-10-15,EC,2006,0.004257,1039,896,0.536950904392765
'Torres','MRPP',2006-04-18 2006-10-15,EC,2006,0.002814,1018,0,1
'Sagñay','INA',2006-04-18 2006-10-15,EC,2006,0.002465,1571,1390,0.530563998649105
'Bukele','GANA',2018-08-07 2019-02-03,SV,2019,0.531044222843337,1417,1332,0.515460167333576
'Calleja','ARENA',2018-08-07 2019-02-03,SV,2019,0.317194383912075,1320,1491,0.469583778014941
'Martíez','FMLN',2018-08-07 2019-02-03,SV,2019,0.144076948813302,0,846,0
'Alvarado','Vamos',2018-08-07 2019-02-03,SV,2019,0.00768444443128523,1034,1455,0.415427882683809
'Sancez','FMLN',2013-08-06 2014-02-02,SV,2014,0.489327,0,1223,0
'Quijano','ARENA',2013-08-06 2014-02-02,SV,2014,0.389594,1279,1362,0.484286255206361
'Saca','Unidad',2013-08-06 2014-02-02,SV,2014,0.114396,926,1177,0.440323347598669
'Rodriguez','PSP',2013-08-06 2014-02-02,SV,2014,0.004208,1137,902,0.557626287395782
'Lemus','FPS',2013-08-06 2014-02-02,SV,2014,0.002476,994,1142,0.465355805243446
'Funes','FMLN',2008-09-16 2009-03-15,SV,2009,0.513153,1043,774,0.574023115024766
'Avila','ARENA',2008-09-16 2009-03-15,SV,2009,0.486847,1304,1581,0.451993067590988
'Saca','ARENA',2004-01-01 2004-03-21,SV,2004,0.577147,251,281,0.471804511278196
'Handal','FMLN',2004-01-01 2004-03-21,SV,2004,0.356763,225,238,0.485961123110151
'Silva','PDC',2004-01-01 2004-03-21,SV,2004,0.038963,222,430,0.340490797546012
'Machuca','PCN',2004-01-01 2004-03-21,SV,2004,0.027127,229,365,0.385521885521886
'Giammattei','Vamos',2018-12-18 2019-06-16,GT,2019,0.139590665902208,1013,1087,0.482380952380952
'Torres','UNES',2018-12-18 2019-06-16,GT,2019,0.255278881246826,1431,1226,0.538577342867896
'Mulet','PHG',2018-12-18 2019-06-16,GT,2019,0.112156533418327,960,702,0.577617328519856
'Cabrera','MLP',2018-12-18 2019-06-16,GT,2019,0.103691636313374,829,655,0.558625336927224
'Arzú','PAN',2018-12-18 2019-06-16,GT,2019,0.0608003993858261,940,1063,0.469296055916126
'Franchi','VIVA',2018-12-18 2019-06-16,GT,2019,0.0590180764825676,412,768,0.349152542372881
'Cillacorta','WINAQ',2018-12-18 2019-06-16,GT,2019,0.0522270624817846,0,984,0
'Galdámez','FCN',2018-12-18 2019-06-16,GT,2019,0.0411691583571166,737,1280,0.365394149727318
'Estrada','CREO',2018-12-18 2019-06-16,GT,2019,0.0375299459801571,1212,1177,0.50732524068648
'Cabrera','Todos',2018-12-18 2019-06-16,GT,2019,0.0313270530700285,829,950,0.465992130410343
'Rivera','Victoria',2018-12-18 2019-06-16,GT,2019,0.0254121962719443,1043,810,0.56287101996762
'Ceto','URNG',2018-12-18 2019-06-16,GT,2019,0.0215601963646978,857,916,0.483361534122956
'Duarte','Unionista',2018-12-18 2019-06-16,GT,2019,0.0143379238757157,1279,1559,0.450669485553206
'Marroquín','Encuentro por Guatemala',2018-12-18 2019-06-16,GT,2019,0.0114614274860563,856,1316,0.394106813996317
'García','Libre',2018-12-18 2019-06-16,GT,2019,0.00947813858197117,1059,1730,0.379705987809251
'Morales','Convergencia',2018-12-18 2019-06-16,GT,2019,0.00857879299456164,1756,2004,0.467021276595745
'Velázquez','Unidos',2018-12-18 2019-06-16,GT,2019,0.00613173639626131,869,1067,0.448863636363636
'Chea','PPT',2018-12-18 2019-06-16,GT,2019,0.00543312947257337,980,848,0.536105032822757
'Roca','Avanza',2018-12-18 2019-06-16,GT,2019,0.00481704591800314,644,1156,0.357777777777778
'Morales','FCN Nacion',2015-03-10 2015-09-06,GT,2015,0.238461,1523,967,0.611646586345382
'Torres','UNE',2015-03-10 2015-09-06,GT,2015,0.197638,1151,1954,0.370692431561997
'Baldizón','LIDER',2015-03-10 2015-09-06,GT,2015,0.196421,1262,1865,0.403581707707068
'Giammattei','Fuerza',2015-03-10 2015-09-06,GT,2015,0.064523,1221,1087,0.529029462738302
'Ríos','VIVA',2015-03-10 2015-09-06,GT,2015,0.058933,742,1308,0.361951219512195
'Sosa','Todos',2015-03-10 2015-09-06,GT,2015,0.05329,668,1471,0.312295465170641
'García','PP',2015-03-10 2015-09-06,GT,2015,0.046255,1768,1214,0.59289067739772
'González','CREO',2015-03-10 2015-09-06,GT,2015,0.034474,1309,1985,0.39738919247116
'Estrada','UCN',2015-03-10 2015-09-06,GT,2015,0.034463,1198,1360,0.468334636434715
'Gutiérrez','PAN',2015-03-10 2015-09-06,GT,2015,0.030988,896,1026,0.466181061394381
'Sandoval','WINAQ',2015-03-10 2015-09-06,GT,2015,0.021107,1954,1192,0.621106166560712
'López','Encuentro por Guatemala',2015-03-10 2015-09-06,GT,2015,0.009064,892,1575,0.361572760437779
'Pérez','PRI',2015-03-10 2015-09-06,GT,2015,0.008575,1450,1447,0.500517777010701
'García','MNR',2015-03-10 2015-09-06,GT,2015,0.005809,1768,533,0.768361581920904
'Perez Molina','PP',2011-03-15 2011-09-11,GT,2011,0.360146,1584,1575,0.501424501424502
'Baldizón','LIDER',2011-03-15 2011-09-11,GT,2011,0.232043,1013,1100,0.479413156649314
'Suger','CREO',2011-03-15 2011-09-11,GT,2011,0.16378,1679,1423,0.541263700838169
'Estrada','UCN',2011-03-15 2011-09-11,GT,2011,0.085739,978,1346,0.420826161790017
'Caballeros','VIVA',2011-03-15 2011-09-11,GT,2011,0.061565,838,1177,0.415880893300248
'Menchu','WINAQ',2011-03-15 2011-09-11,GT,2011,0.032708,1195,880,0.575903614457831
'Gutierrez','PAN',2011-03-15 2011-09-11,GT,2011,0.027634,1670,1727,0.491610244333235
'De Arzu','PUNTO',2011-03-15 2011-09-11,GT,2011,0.021763,1510,1145,0.568738229755179
'Giammettei','CASA',2011-03-15 2011-09-11,GT,2011,0.010369,0,1630,0
'De Torrebiarte','ADN',2011-03-15 2011-09-11,GT,2011,0.004255,720,903,0.44362292051756
'Colom','UNE',2007-03-13 2007-09-09,GT,2007,0.282339,1342,579,0.698594482040604
'Perez Molina','PP',2007-03-13 2007-09-09,GT,2007,0.235071,894,812,0.524032825322392
'Giammattei','GANA',2007-03-13 2007-09-09,GT,2007,0.172306,1176,1446,0.448512585812357
'Suger','CASA',2007-03-13 2007-09-09,GT,2007,0.074513,924,1280,0.41923774954628
'Rabbe','FRG',2007-03-13 2007-09-09,GT,2007,0.072916,1170,1486,0.440512048192771
'Estrada','UCN',2007-03-13 2007-09-09,GT,2007,0.03158,721,809,0.47124183006536
'Menchu','EG',2007-03-13 2007-09-09,GT,2007,0.030883,1055,1052,0.500711912672046
'Gracía Gallont','PU',2007-03-13 2007-09-09,GT,2007,0.029185,0,1077,0
'Castañeda','PAN',2007-03-13 2007-09-09,GT,2007,0.025552,1500,1456,0.50744248985115
'Sandoval','URNG-Maiz',2007-03-13 2007-09-09,GT,2007,0.021362,1408,0,1
'Conde Orellana','UD',2007-03-13 2007-09-09,GT,2007,0.007612,287,288,0.499130434782609
'Monsanto','ANN',2007-03-13 2007-09-09,GT,2007,0.005907,827,793,0.510493827160494
'Rosales','DIA',2007-03-13 2007-09-09,GT,2007,0.005736,1004,944,0.515400410677618
'Cerezo','DCG',2007-03-13 2007-09-09,GT,2007,0.005038,867,0,1
'Castro','Libre',2021-06-01 2021-11-28,HN,2021,0.511246546734075,1134,1251,0.475471698113208
'Asfura','PNH',2021-06-01 2021-11-28,HN,2021,0.369339018770698,778,937,0.453644314868805
'Rosenthal','PLH',2021-06-01 2021-11-28,HN,2021,0.0999871056234074,1689,1376,0.551060358890702
'Ávila','Honduras Humana',2021-06-01 2021-11-28,HN,2021,0.00263754026514769,1196,1100,0.520905923344948
'Portillo','Demócrata Cristiano',2021-06-01 2021-11-28,HN,2021,0.00211521378608378,1157,0,1
'Vásquez','APH',2021-06-01 2021-11-28,HN,2021,0.00195232177693443,1186,1222,0.492524916943522
'Pérez','El Frente',2021-06-01 2021-11-28,HN,2021,0.00180253259850276,1027,1121,0.478119180633147
'Amado','PNR',2021-06-01 2021-11-28,HN,2021,0.00176024619027752,1889,0,1
'Mira','UNOH',2021-06-01 2021-11-28,HN,2021,0.00170068786883352,962,1356,0.415012942191544
'Oniel','TSH',2021-06-01 2021-11-28,HN,2021,0.00160271443005813,1322,1107,0.54425689584191
'Díaz','UD',2021-06-01 2021-11-28,HN,2021,0.00151307915628491,829,1465,0.361377506538797
'López','PAC',2021-06-01 2021-11-28,HN,2021,0.00124506670978689,1143,1222,0.483298097251586
'Coto','Vamos',2021-06-01 2021-11-28,HN,2021,0.00112207877600502,1119,786,0.58740157480315
'Viana','Lidehr',2021-06-01 2021-11-28,HN,2021,0.00100087759186648,1363,1197,0.532421875
'Orellana','MIDE',2021-06-01 2021-11-28,HN,2021,0.000974969722038336,1104,1582,0.411020104244229
'Hernández','PNH',2017-05-15 2017-11-11,HN,2017,0.429532767640555,1184,1451,0.449335863377609
'Nasralla','Libre-PINU',2017-05-15 2017-11-11,HN,2017,0.414174914999951,1767,0,1
'Zelaya','PLH',2017-05-15 2017-11-11,HN,2017,0.14740658519002,1121,1259,0.471008403361345
'Vásquez','Alianza Patriótica',2017-05-15 2017-11-11,HN,2017,0.00198404483326352,1530,0,1
'Alvarenga','PAC',2017-05-15 2017-11-11,HN,2017,0.00182147310686138,1701,996,0.630700778642937
'Aguilera','Demócrata Cristiano',2017-05-15 2017-11-11,HN,2017,0.00179620446773895,1641,0,1
'Diaz','PUD',2017-05-15 2017-11-11,HN,2017,0.00141047716932789,1707,0,1
'Fonseca','FA',2017-05-15 2017-11-11,HN,2017,0.000959294962346683,769,1051,0.422527472527473
'Vallencio','Vamos',2017-05-15 2017-11-11,HN,2017,0.000914237629935605,0,1003,0
'Hernández','PNH',2013-05-28 2013-11-24,HN,2013,0.368904,1276,1482,0.462654097171864
'Castro','Libre',2013-05-28 2013-11-24,HN,2013,0.287759,1136,1706,0.399718508092892
'Villeda','PLH',2013-05-28 2013-11-24,HN,2013,0.202963,889,783,0.531698564593301
'Nasralla','PAC',2013-05-28 2013-11-24,HN,2013,0.134312,1279,1281,0.499609375
'Vásquez','APH',2013-05-28 2013-11-24,HN,2013,0.00196,1305,1629,0.44478527607362
'Solís','Demócrata Cristiano',2013-05-28 2013-11-24,HN,2013,0.001667,1150,0,1
'Aguilar','PINU',2013-05-28 2013-11-24,HN,2013,0.001434,1294,901,0.589521640091116
'Pavón','PUD',2013-05-28 2013-11-24,HN,2013,0.001001,1540,0,1
'Lobo','PNH',2009-06-02 2009-11-29,HN,2009,0.565558,715,732,0.494125777470629
'Santos','PLH',2009-06-02 2009-11-29,HN,2009,0.38095,1190,910,0.566666666666667
'Martínez','PINU',2009-06-02 2009-11-29,HN,2009,0.018621,1315,798,0.622337908187411
'Ávila','Demócrata Cristiano',2009-06-02 2009-11-29,HN,2009,0.0179,1100,0,1
'Ham','PUD',2009-06-02 2009-11-29,HN,2009,0.016971,1348,0,1
'Selaya','PLH',2005-05-31 2005-11-27,HN,2005,0.499027,871,1034,0.457217847769029
'Lobo','PNH',2005-05-31 2005-11-27,HN,2005,0.462181,1349,794,0.629491367242184
'Almendares','PUD',2005-05-31 2005-11-27,HN,2005,0.014863,1310,0,1
'Martínez','Demócrata Cristiano',2005-05-31 2005-11-27,HN,2005,0.013893,1584,0,1
'Sosa','PINU',2005-05-31 2005-11-27,HN,2005,0.010037,1225,1421,0.462962962962963
'López Obrador','MORENA',2018-01-02 2018-07-01,MX,2018,0.547120832113234,237,1982,0.106804867057233
'Anaya','PAN',2018-01-02 2018-07-01,MX,2018,0.229108647028566,1663,2542,0.395481569560048
'Meade','PRI',2018-01-02 2018-07-01,MX,2018,0.168783933215883,995,4076,0.196213764543483
'Peña Nieto','PRI',2012-01-03 2012-07-01,MX,2012,0.391728,1045,3816,0.214976342316396
'López Obrador','PRD',2012-01-03 2012-07-01,MX,2012,0.323887,135,3985,0.0327669902912621
'Vazquez','PAN',2012-01-03 2012-07-01,MX,2012,0.260516,146,639,0.185987261146497
'Quadri','PANAL',2012-01-03 2012-07-01,MX,2012,0.023444,1303,613,0.680062630480167
'Calderón','PAN',2006-01-03 2006-07-02,MX,2006,0.366874,560,1541,0.266539742979534
'López Obrador','Alianza por el Bien de Todos',2006-01-03 2006-07-02,MX,2006,0.360908,1121,1299,0.463223140495868
'Madrazo','Alianza por México',2006-01-03 2006-07-02,MX,2006,0.227493,3237,742,0.813520985172154
'Mercado','PASC',2006-01-03 2006-07-02,MX,2006,0.027609,2236,1306,0.631281761716544
'Campa','PANAL',2006-01-03 2006-07-02,MX,2006,0.009827,1291,700,0.648417880462079
'Ortega','FSLN',2021-05-11 2021-11-07,NI,2021,0.759174105863671,820,1278,0.390848427073403
'Espinoza','PLC',2021-05-11 2021-11-07,NI,2021,0.14150859335861,849,996,0.460162601626016
'Osorno','CCN',2021-05-11 2021-11-07,NI,2021,0.0330206066835385,1732,1582,0.522631261315631
'Gutierrez','APRE',2021-05-11 2021-11-07,NI,2021,0.0314977049253061,746,494,0.601612903225806
'Orué','PLI',2021-05-11 2021-11-07,NI,2021,0.017803420336044,0,1321,0
'Montiel','ALN',2021-05-11 2021-11-07,NI,2021,0.0169955688328302,1511,1191,0.559215396002961
'Ortega','FSLN',2016-05-10 2016-11-06,NI,2016,0.724415804377167,1358,1145,0.542548941270476
'Rodríguez','PLC',2016-05-10 2016-11-06,NI,2016,0.150323463817523,930,1153,0.446471435429669
'Alvarado','PLI',2016-05-10 2016-11-06,NI,2016,0.0451341691186082,1392,1605,0.464464464464465
'Cerrato','ALN',2016-05-10 2016-11-06,NI,2016,0.0430611457684261,1353,1085,0.554963084495488
'Cabezas','PC',2016-05-10 2016-11-06,NI,2016,0.0230306077687452,1319,1473,0.472421203438396
'Canales','APRE',2016-05-10 2016-11-06,NI,2016,0.0140348091495311,1175,911,0.563279002876318
'Ortega','FSLN',2011-05-10 2011-11-06,NI,2011,0.624571,546,858,0.388888888888889
'Gadea','PLI',2011-05-10 2011-11-06,NI,2011,0.309995,1221,1905,0.390595009596929
'Aleman','PLC',2011-05-10 2011-11-06,NI,2011,0.059105,1213,1051,0.535777385159011
'Quiñonez','ALN',2011-05-10 2011-11-06,NI,2011,0.003981,940,1309,0.417963539350823
'García','APRE',2011-05-10 2011-11-06,NI,2011,0.002347,792,903,0.467256637168142
'Ortega','FSLN',2006-05-09 2006-11-05,NI,2006,0.379944,730,707,0.508002783576896
'Montealegre','ALN',2006-05-09 2006-11-05,NI,2006,0.283035,951,955,0.498950682056663
'Castellón','PLC',2006-05-09 2006-11-05,NI,2006,0.27113,1205,1665,0.4198606271777
'Jarquín','MRS',2006-05-09 2006-11-05,NI,2006,0.062953,1009,730,0.580218516388729
'Pastora','AC',2006-05-09 2006-11-05,NI,2006,0.002939,881,742,0.542821934688848
'Cortizo','PRD',2018-11-06 2019-05-05,PA,2019,0.333519780823256,1463,1570,0.48236069897791
'Roux','CD',2018-11-06 2019-05-05,PA,2019,0.309970902994544,1094,1110,0.496370235934664
'Blandón','Panameñista',2018-11-06 2019-05-05,PA,2019,0.108372476278841,842,728,0.536305732484076
'Méndez','FAD',2018-11-06 2019-05-05,PA,2019,0.00689126209342699,1468,768,0.656529516994633
'Varela','Panameñista',2013-11-05 2014-05-04,PA,2014,0.390875,1229,499,0.711226851851852
'Arias','CD',2013-11-05 2014-05-04,PA,2014,0.313789,1516,1513,0.500495212941565
'Navarro','PRD',2013-11-05 2014-05-04,PA,2014,0.281438,1301,735,0.638998035363458
'López','FAD',2013-11-05 2014-05-04,PA,2014,0.006001,889,1315,0.403357531760436
'Martinelli','CD',2008-11-04 2009-05-03,PA,2009,0.600301,1654,1128,0.594536304816679
'Herrera','PRD',2008-11-04 2009-05-03,PA,2009,0.37646,1112,913,0.549135802469136
'Endara','Vanguardia Moral',2008-11-04 2009-05-03,PA,2009,0.023239,1520,0,1
'Torrijos','PRD',2004-01-01 2004-05-02,PA,2004,0.474411,416,349,0.543790849673203
'Endara','PS',2004-01-01 2004-05-02,PA,2004,0.308746,581,216,0.728983688833124
'Alemán','Arnulfista',2004-01-01 2004-05-02,PA,2004,0.163816,257,504,0.337713534822602
'Martinelli','CD',2004-01-01 2004-05-02,PA,2004,0.053028,176,40,0.814814814814815
'Abdo','Partido Colorado',2017-10-24 2018-04-22,PY,2018,0.489586314427664,521,775,0.402006172839506
'Alegre','Partido Liberal',2017-10-24 2018-04-22,PY,2018,0.450777591182415,1360,1689,0.446047884552312
'Ybañez','Partido Verde',2017-10-24 2018-04-22,PY,2018,0.0341169120754262,1278,1993,0.390706206053195
'Anzoategui','Artistas',2017-10-24 2018-04-22,PY,2018,0.00628795250221134,830,868,0.488810365135454
'Galeano','Patria Libre',2017-10-24 2018-04-22,PY,2018,0.00402201635841898,901,825,0.522016222479722
'Benitez','Reserva Patriótica',2017-10-24 2018-04-22,PY,2018,0.0037999692300323,1477,0,1
'Almada','Frente Amplio',2017-10-24 2018-04-22,PY,2018,0.00348699238179441,1176,848,0.58102766798419
'Enriquez','Soberanía Nacional',2017-10-24 2018-04-22,PY,2018,0.00295968119390722,740,893,0.453153704837722
'Ferreira','Unamonos',2017-10-24 2018-04-22,PY,2018,0.00255536868956878,1022,1042,0.49515503875969
'Ortega','Herederos',2017-10-24 2018-04-22,PY,2018,0.00240720195856122,1070,1042,0.506628787878788
'Cartes','Partido COlorado',2012-10-23 2013-04-21,PY,2013,0.484766,1578,1662,0.487037037037037
'Alegre','Paraguay Alegre',2012-10-23 2013-04-21,PY,2013,0.390498,1366,556,0.710718002081165
'Ferreiro','Avanza País',2012-10-23 2013-04-21,PY,2013,0.062218,2226,0,1
'Carrillo','Frente Guasu',2012-10-23 2013-04-21,PY,2013,0.034935,893,1260,0.414770088248955
'Carrizosa','Patria Querida',2012-10-23 2013-04-21,PY,2013,0.011865,1059,805,0.568133047210301
'Sánchez','UNACE',2012-10-23 2013-04-21,PY,2013,0.008524,1305,1302,0.500575373993096
'Ferreira','Humanista',2012-10-23 2013-04-21,PY,2013,0.001872,1403,1223,0.534272658035034
'Soto','Kuña Pyrenda',2012-10-23 2013-04-21,PY,2013,0.001723,1437,1277,0.529476787030214
'Arce','PT',2012-10-23 2013-04-21,PY,2013,0.001322,872,836,0.510538641686183
'Almada','Partido Blanco',2012-10-23 2013-04-21,PY,2013,0.001215,1018,0,1
'Galeano','Patria Libre',2012-10-23 2013-04-21,PY,2013,0.001061,1390,1121,0.553564317005177
'Lugo','Alianza Patriótica',2007-10-23 2008-04-20,PY,2008,0.423992,494,0,1
'Ovelar','Partido Colorado',2007-10-23 2008-04-20,PY,2008,0.317506,838,862,0.492941176470588
'Oviedo','UNACE',2007-10-23 2008-04-20,PY,2008,0.227364,744,901,0.452279635258359
'Fadul','Patria Querida',2007-10-23 2008-04-20,PY,2008,0.024372,719,929,0.43628640776699
'Martínez','Partido Humanista',2007-10-23 2008-04-20,PY,2008,0.00373,1166,0,1
'Galeano','Teta Pyahu',2007-10-23 2008-04-20,PY,2008,0.001704,1333,0,1
'Lopez','PT',2007-10-23 2008-04-20,PY,2008,0.001333,1424,1212,0.540212443095599
'Castillo','Perú Libre',2020-10-13 2021-04-11,PE,2021,0.189210610924661,390,138,0.738636363636364
'Fujimori','Fuerza Popular',2020-10-13 2021-04-11,PE,2021,0.13407482867069,1367,1075,0.55978705978706
'Lopez','Renovación Popular',2020-10-13 2021-04-11,PE,2021,0.117514233752273,1552,75,0.953902888752305
'De Soto','Avanza País',2020-10-13 2021-04-11,PE,2021,0.116258872007683,501,100,0.833610648918469
'Lescano','Acción Popular',2020-10-13 2021-04-11,PE,2021,0.0907104758611255,1383,760,0.645356976201587
'Mendoza','Juntos',2020-10-13 2021-04-11,PE,2021,0.0786477397169429,633,373,0.629224652087475
'Acuña','Alianza para el progreso',2020-10-13 2021-04-11,PE,2021,0.060207435369147,803,419,0.657119476268412
'Forsyth','Victoria Nacional',2020-10-13 2021-04-11,PE,2021,0.0565611365613866,1078,708,0.603583426651736
'Urresti','Podemos',2020-10-13 2021-04-11,PE,2021,0.0564364892369292,450,617,0.42174320524836
'Guzmán','Morado',2020-10-13 2021-04-11,PE,2021,0.0226106774495283,237,452,0.343976777939042
'Beingolea','PPC',2020-10-13 2021-04-11,PE,2021,0.0198912825341669,1093,971,0.529554263565892
'Salaverry','Somos Perú',2020-10-13 2021-04-11,PE,2021,0.0166821868209932,1445,935,0.607142857142857
'Humala','PNP',2020-10-13 2021-04-11,PE,2021,0.0160292292767747,1806,939,0.65792349726776
'Vega','UPP',2020-10-13 2021-04-11,PE,2021,0.00703212290017867,2050,871,0.701814447107155
'Gálvez','RUNA',2020-10-13 2021-04-11,PE,2021,0.00620639513687943,1770,1609,0.523823616454572
'Arana','Frente Amplio',2020-10-13 2021-04-11,PE,2021,0.00453452383680436,191,562,0.253652058432935
'Santos','Patria Segura',2020-10-13 2021-04-11,PE,2021,0.00386399761677093,832,660,0.557640750670241
'Alcántara','Democracia Directa',2020-10-13 2021-04-11,PE,2021,0.00352776232706486,856,1328,0.391941391941392
'Fujimori','Fuerza Popular',2015-10-13 2016-04-10,PE,2016,0.398632072725789,2072,1015,0.671201814058957
'Kuczynski','PPK',2015-10-13 2016-04-10,PE,2016,0.210471375657971,265,576,0.315101070154578
'Mendoza','Frente Amplio',2015-10-13 2016-04-10,PE,2016,0.187412855277816,555,716,0.436664044059795
'Barnechea','Acción Popular',2015-10-13 2016-04-10,PE,2016,0.0697099107876635,1922,537,0.781618544123628
'García','APRA',2015-10-13 2016-04-10,PE,2016,0.0582965882391057,1634,1811,0.474310595065312
'Santos','Democracia Directa',2015-10-13 2016-04-10,PE,2016,0.0399717916580048,1299,994,0.566506759703445
'Olivera','Frente Esperanza',2015-10-13 2016-04-10,PE,2016,0.0132399678412385,1368,1037,0.568814968814969
'Toledo','Perú Posible',2015-10-13 2016-04-10,PE,2016,0.0130384703714952,1960,1078,0.645161290322581
'Hilario','Progresando Perú',2015-10-13 2016-04-10,PE,2016,0.00494584698460764,1118,0,1
'Flores','Orden',2015-10-13 2016-04-10,PE,2016,0.00428112045630865,1202,1310,0.478503184713376
'Humala','Gana Perú',2010-10-12 2011-04-10,PE,2011,0.316994,2030,696,0.74468085106383
'Fujimori','Fuerza 2011',2010-10-12 2011-04-10,PE,2011,0.235513,1530,1379,0.525953936060502
'Kuczynski','PPK',2010-10-12 2011-04-10,PE,2011,0.185118,417,945,0.306167400881057
'Toledo','Perú Posible',2010-10-12 2011-04-10,PE,2011,0.156314,1626,983,0.623227290149483
'Castaneda','Solidaridad Nacional',2010-10-12 2011-04-10,PE,2011,0.098322,1252,1351,0.480983480599309
'Ñique','Fonavista',2010-10-12 2011-04-10,PE,2011,0.002527,853,851,0.500586854460094
'Noriega','Despertar Nacional',2010-10-12 2011-04-10,PE,2011,0.001473,1257,945,0.570844686648501
'Belaunde','Adelante',2010-10-12 2011-04-10,PE,2011,0.001181,897,1151,0.43798828125
'Reymer','Fuerza Nacional',2010-10-12 2011-04-10,PE,2011,0.001149,1319,1284,0.506723011909335
'Pinazo','JTE',2010-10-12 2011-04-10,PE,2011,0.00077,1446,0,1
'Rodríguez','Fuerza Social',2010-10-12 2011-04-10,PE,2011,0.000639,1086,923,0.540567446490791
'Humala','Union por el Perú',2005-10-11 2006-04-09,PE,2006,0.306162,5184,988,0.839922229423202
'Garcia','APRA',2005-10-11 2006-04-09,PE,2006,0.243239,997,1156,0.463074779377613
'Flores','Unidad Nacional',2005-10-11 2006-04-09,PE,2006,0.238142,1684,1327,0.559282630355364
'Chavez','Alianza por el Futuro',2005-10-11 2006-04-09,PE,2006,0.074329,2376,1435,0.623458409866177
'Paniagua','Frente de Centro',2005-10-11 2006-04-09,PE,2006,0.057526,1268,1338,0.486569455103607
'Lay Su','Restauración Nacional',2005-10-11 2006-04-09,PE,2006,0.043792,0,1483,0
'Villaran','Concertación',2005-10-11 2006-04-09,PE,2006,0.0062,1194,1029,0.537112010796221
'Salinas','Justicia Nacional',2005-10-11 2006-04-09,PE,2006,0.005347,1484,1115,0.570988841862255
'Diez Canesco','Partido Socialista',2005-10-11 2006-04-09,PE,2006,0.004966,0,1492,0
'Amprimo','Alianza para el progreso',2005-10-11 2006-04-09,PE,2006,0.004019,1057,624,0.62879238548483
'Koechlin Von Stein','Con Fuerza Perú',2005-10-11 2006-04-09,PE,2006,0.003113,0,1727,0
'Moreno','Nueva Izquierda',2005-10-11 2006-04-09,PE,2006,0.002763,682,1130,0.376379690949227
'Humala','Avanza País',2005-10-11 2006-04-09,PE,2006,0.001997,5184,744,0.874493927125506
'Borea','Fuerza Democrática',2005-10-11 2006-04-09,PE,2006,0.002003,1078,0,1
'Herrera','Renacimiento Andino',2005-10-11 2006-04-09,PE,2006,0.001865,910,892,0.504994450610433
'Espinoza','Progresando Perú',2005-10-11 2006-04-09,PE,2006,0.001138,1262,0,1
'Guardera','Reconstrucción Democrática',2005-10-11 2006-04-09,PE,2006,0.000971,,,
'Asto','Resurgimiento Peruano',2005-10-11 2006-04-09,PE,2006,0.000884,982,1142,0.462335216572505
'Wong','Y se llama Perú',2005-10-11 2006-04-09,PE,2006,0.000859,1576,1140,0.580265095729013
'Guerrero','Perú Ahora',2005-10-11 2006-04-09,PE,2006,0.000685,974,1084,0.473275024295432
'Lacalle','Partido Nacional',2019-04-30 2019-10-27,UY,2019,0.296998889109219,1580,1349,0.539433253670195
'Martínez','Frente Amplio',2019-04-30 2019-10-27,UY,2019,0.404857215352894,178,1146,0.134441087613293
'Talvi','Partido Colorado',2019-04-30 2019-10-27,UY,2019,0.128009160051429,1359,1430,0.487271423449265
'Manini','Cabildo Abierto',2019-04-30 2019-10-27,UY,2019,0.114601284027693,1341,1504,0.471353251318102
'Vega','PERI',2019-04-30 2019-10-27,UY,2019,0.0142692961302194,1206,1458,0.452702702702703
